id	tweet	subtask_a	subtask_b	subtask_c
19300	@USER @USER @USER   YOU should've followed Flake's lead and LEFT the Senate!  YOU are one unpopular guy.  Always working against the POTUS.  Just another RINO in the Senate of Swamp Creatures!	NOT	NULL	NULL
87598	@USER BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.	NOT	NULL	NULL
67685	@USER Hope your not shocked too bad in November#Kag	NOT	NULL	NULL
79245	@USER What??? She is cute but she doesn't look like me at all	NOT	NULL	NULL
93404	@USER yes please take more of the constitution away from us.. you took article 4 sec away  did you know when you did that you took away from us the one section in the Constitution WHERE ALL gun control laws come form.?  thank you....	NOT	NULL	NULL
36869	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Keep it going. Patriots Friends. Just don't spam don't spam. Send this to all your followers. URL	NOT	NULL	NULL
14098	@USER Does anyone proof read these articles before you post them? The article states 'the victim is in hospital in a critical condition where she remains'. Probably best she does as the headline tells us that she is dead!!! Sack the 12yo work experience kid who put this together.	NOT	NULL	NULL
70111	@USER @USER @USER You think it's just antifa who stands up against fascists? All decent people will. Look through history. The flabby bigots will run with their tails between their legs like that always do.	OFF	TIN	IND
85036	@USER Yeah - because ANTIFA are nothing but violent thugs who assault anyone and everything.	OFF	TIN	IND
15930	@USER @USER @USER it all adds up   she was bought	NOT	NULL	NULL
86256	@USER @USER @USER Black conservatives are routinely labeled by Black 1% as “Uncle Tom’s.” That is attacking Black conservatives for being Black.	NOT	NULL	NULL
93610	@USER @USER players should stand up and be counted like soccer players URL	OFF	TIN	GRP
95376	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We never get tired of Winning!! URL	NOT	NULL	NULL
49588	@USER @USER Ouch.	NOT	NULL	NULL
86387	@USER &amp; @USER come save America just like the superheroes you are URL	NOT	NULL	NULL
29104	@USER You don't need makeup bc you are beautiful asf angel💗💗💗💗 love u	NOT	NULL	NULL
47866	@USER He's just mad because of the POS that he is couldn't do crap except divide this country.	OFF	TIN	IND
56360	@USER ...and we’re still not listening—all I hear is mumbojumbo.	NOT	NULL	NULL
39434	@USER @USER which converted Christians also have.  which Muslims also have  which left-leaning liberals also have	NOT	NULL	NULL
45353	@USER @USER @USER @USER White liberals do not see blacks as equals but people to be pitied and felt sorry for. I use to have that Victim mindset but waled away from it URL	NOT	NULL	NULL
18765	@USER @USER Cruz needs to add #ANTIFA to this proposed Act. That way we literally kill #2BirdsOfAFeather with one stone.	NOT	NULL	NULL
39441	@USER Who TF this white devil Jersey shore bitch?	OFF	TIN	IND
59102	@USER I hope it shows how to plug a bullet hole? People are getting fed up with mommy warriors and bad things are going to happen to Antifa soon if they are not reigned in	OFF	TIN	OTH
50519	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nope.	NOT	NULL	NULL
78443	*pats tears* Gosh..... Dammit *sniffs* *sighs* My baby-* sniffs* She just doesn't deserve this💔😭. She is so precious and I- URL	OFF	UNT	NULL
47507	@USER Hopefully he will be indicted soon. At least Loretta Lynch was charming and eloquent.	NOT	NULL	NULL
29793	"#guncontrol itself specifically targets minorities, @USER The entire reason gun control"" exists is pure, unadulterated racism - bigots like you wanted to keep the recently-freed slaves disarmed and subordinate.  Thankfully we've grown from there. URL"	NOT	NULL	NULL
90594	@USER When do you post on conservatives declaring Ford a liar without evidence? URL	OFF	TIN	GRP
41069	@USER black would be cute w ur skin tone	NOT	NULL	NULL
19237	@USER @USER All 20 of them!  Hardly a problem until the Antifa of hundreds showed up .... for what!   To riot and destroy!!!	OFF	TIN	GRP
93224	@USER Wish to suck angel cookie....	NOT	NULL	NULL
60998	@USER @USER Here he is prepping for the flood. URL	NOT	NULL	NULL
90300	@USER dallon you just said lit i'm sorry sweetie but you are cancelled	NOT	NULL	NULL
78129	@USER All this division in our nation is utter nonsense.	OFF	TIN	OTH
99087	@USER “Yes. No one should make threats.” Really? What happens with @USER and her call for assassination of @USER ? Of #antifa Or the great damage done on inauguration day. Or Parkland &lt;&lt; trained by Obama policies. Or Scalise near “hit?” Go home Swalwell	NOT	NULL	NULL
54104	@USER We’re fighting back against corporate gun control and we could use some help spreading the word. Check it out: URL	NOT	NULL	NULL
98111	@USER @USER Actually you are wrong.  All of the numbers are substantially better under Trump and it's directly the effect of his tax cuts and deregulations.	NOT	NULL	NULL
90551	@USER Listen CAREFULLY TO THESE #LEFTISTS!!!  This is EXACTLY WHAT THEY WILL DO!  #Liberals &amp; #Leftists can’t be TRUSTED!	NOT	NULL	NULL
79448	@USER ME BITCH I WILL	OFF	TIN	IND
63747	@USER @USER It sounds like you are describing the trumps	NOT	NULL	NULL
96880	@USER Hitler would be so proud of David Hogg trying to disarm American citizen so when Democrats come to power-we are helpless And cannot defend ourselves-&amp; that's why we have they AR15's URL	NOT	NULL	NULL
45422	@USER What they fail to realize is that if even 10% of Trump supporters decide to use force to protest like the lunatic left does now it will be like White Sleeves and Antifa soy boy. They really do not want to keep up this level of rhetoric.	OFF	TIN	OTH
95660	@USER But she is allowed to have her own rules. I believe your women should support what you love and put on your fav team jersey and sit next to you. Even if she hate football. If she can’t do that she ain’t the one	NOT	NULL	NULL
84745	@USER Monster is the place to find jobs near you. These companies are hiring right now! Your future could change when you fill out an application: URL ^LD	NOT	NULL	NULL
45619	@USER Yes. You are! 😄 And your passion for him is lovely...😊	NOT	NULL	NULL
28142	@USER there is no way he is 25 35 maybe not 25	NOT	NULL	NULL
21063	@USER Give me a fricking break.  They are worse than the Southern Baptist with a pagan idolatrous.	OFF	TIN	OTH
83747	@USER @USER Ironic then that the women that vouched for Kavanagh aren't vouching for him anymore. Almost like they were originally arranged to vouch for him without knowing his history. Huh. #maga  URL	NOT	NULL	NULL
13625	Trump @USER Movie: Stream Now For Free #MAGA2020 #maga URL URL	NOT	NULL	NULL
62103	@USER Oh shit	OFF	TIN	IND
81105	@USER Well now he is cut!	NOT	NULL	NULL
87582	@USER You are so good at drawing	NOT	NULL	NULL
26809	@USER @USER @USER 2bn is notong term that shud b annually.	NOT	NULL	NULL
25472	@USER The fact that he is still a nominee is disgusting	OFF	TIN	IND
77786	@USER Poor old Rudy he is as full of shit as a Christmas Goose.	OFF	TIN	IND
91177	@USER Amen brother. He is bringing back  america to be our great country. Bring it president donald j trump.	NOT	NULL	NULL
86940	@USER Go home. You are newspeak	NOT	NULL	NULL
72619	@USER omg you are 💕	NOT	NULL	NULL
50160	@USER @USER STOP trying to convince people @USER  is extremely unpopular.  Unfortunately he isn't and it takes away all urgency for liberals to vote in November.  This #BlueWave nonsense will NOT happen if people are comfortable it will happen whether they vote or not.	NOT	NULL	NULL
50748	@USER I really want you and need you &lt;3 &lt;3 I am your biggest fan I just love your personality I love who you are	NOT	NULL	NULL
95238	#TwitterShouldBe a place where everyone can have a voice- including conservatives. Less shadow-banning and throttling of conservative accounts - #FreedomOfSpeech  #Throwback #BenGarrison #cartoon  URL URL	NOT	NULL	NULL
91607	@USER That image tells the story of generations of people self medicating to manage distress. Can't count the number of people lost and like you say too many can't see beyond the sickening labels.	NOT	NULL	NULL
18448	@USER @USER Grab em by the pussy!!!  What's the problem?	OFF	TIN	IND
95837	@USER @USER looking forward to meeting you at conference!	NOT	NULL	NULL
29683	followed all not previously followed.  #maga #kag #walkaway #trumptrain #nodaca #iwantthewall URL	NOT	NULL	NULL
50919	@USER Hey Ladies watch you on Saturday nights with Jesse keep up the good work and your right about Jon Voight he is a Gods man and bless his heart for standing up for the President mean evil people out their who are mad and Dangerous we all want hope and Change for America	OFF	TIN	GRP
72198	@USER @USER 63 million Americans understand embarrassed... we dealt with watching our country being divided by progressive ideologies for 8 years ruled by entitled and elitist liberals! Yep.... URL	NOT	NULL	NULL
16602	@USER @USER She goes through with chequers the @USER are finished	NOT	NULL	NULL
68304	@USER Billy Shears Rips 'Mad Captain' Donald Trump in Climate Change Song.	NOT	NULL	NULL
84668	@USER Why did Feinstein give grieving Parkland gun control nut parent Guttenburg a full pass to get to Kavanaugh? It threw the Body Guard into full protection mode. Guttenburg hates Trump and Kavanaugh and threatened on his site and blames them for his daughters death.	NOT	NULL	NULL
15611	@USER you are holding my life hostage! I have tried everything you have asked to get the freeze removed and for weeks you have done nothing to make this happen. @USER and @USER made it easy. None of your antiquated systems work and customer service is non-existent.	NOT	NULL	NULL
20191	@USER this high road shit doesn't work on Trump/Conservatives/Republicans/GOP/MAGAts no more mister nice guy. As @USER says they go low we go for the jugular. They have to be stopped.	NOT	NULL	NULL
31564	@USER Because the NYT as it has always been (see Church Committee &amp; Legacy of Ashes) infiltrated with Deep State actors....The extent to which the Deep State will go (see DOJ/FBI criminality)	NOT	NULL	NULL
30188	.@USER They both want you to believe in yourself and to do your own research to discover the truth. They want people to see 100% of the big picture (not just the 50% found on #FakeNews that leads people into their echo chambers). #Censorship of #Conservatives is a bad idea! URL	NOT	NULL	NULL
83182	@USER Are all you liberals idiots?	OFF	TIN	GRP
64135	@USER @USER @USER @USER eto ba ang hindi corrupt? you are so naive if you think that this admin is different from previous admins URL	NOT	NULL	NULL
71079	@USER @USER Unfortunately gun control is long game and the house always wins.	OFF	TIN	IND
61175	@USER This stupid game you're playing is NOT going to work and Kavanaugh WILL BE CONFIRMED!  #ConfirmKavanaughNow #MAGA #TRUMPSTRONG #AMERICAFIRST #DRAINTHESWAMP #VOTEREPUBLICAN #TRUMPSTRONG #WINNING 🇺🇸🇺🇸🇺🇸	OFF	UNT	NULL
84287	@USER Climbs up the charts in Christian Music...only to wither as a fig on a tree as a false prophet. That is @USER	OFF	TIN	IND
66988	You #Fanatical #Sycophant #Religious #extremists are so #fucking close  to getting another #WhiteSupremacist #evangelical on the #SupremeCourt  to overturn #RoevWade  Wouldn't it just suck to have the rug pulled out  from underneath your feet #MAGA?   #Fuckoff #Gilead #Kavanaugh URL	OFF	UNT	NULL
38375	@USER @USER See she is speechless😂😂😂😂😂	NOT	NULL	NULL
29152	@USER Vote no on Kavanaugh. He has committed perjury. He has dodgy financials. He thinks the President is above the law. He thinks contraceptives are abortion inducing drugs. He is too extreme for the SC.	OFF	TIN	IND
97573	What the democrats refuse to understand about freedom...is that there are several sides to every situation! Understanding  and intellectual reason! U can’t survive in todays society in a one sided ... Fake...life! Truth will set us free! MAGA🇺🇸👍🏽 URL	NOT	NULL	NULL
11326	@USER sick of white neo liberals speaking for Black people saying they all love Hillary. They are so deluded. It’s like they just rep ‘black lives matter’ so they can appear woke enough to keep railing against Bernie supporters. Because you know they didn’t care b4 Hillary lost 2 trump	OFF	TIN	GRP
